JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1693,66,8,03.09.2023,HOMEPAGE,View,219
2758,66,8,22.10.2025,HOMEPAGE,Click,207
270,66,9,22.06.2023,CHECKOUT,Purchase,296
3006,66,10,02.07.2023,CHECKOUT,Drop-off,168
2160,66,10,05.09.2025,HOMEPAGE,View,150
2563,66,10,06.12.2025,HOMEPAGE,View,30
3625,66,11,29.06.2024,CHECKOUT,Drop-off,221.333333333333
3729,66,11,16.10.2025,PRODUCTPAGE,View,133
2604,66,12,12.01.2024,HOMEPAGE,View,171
3389,66,12,10.10.2024,HOMEPAGE,View,14
431,66,12,30.08.2025,PRODUCTPAGE,Click,229
1987,66,14,11.06.2023,PRODUCTPAGE,Drop-off,244.5
1735,66,14,23.10.2024,CHECKOUT,Drop-off,48.75
527,66,14,20.06.2025,PRODUCTPAGE,View,33
222,66,15,02.03.2024,HOMEPAGE,View,227
1394,66,16,19.05.2024,PRODUCTPAGE,View,116
1974,66,18,22.01.2024,HOMEPAGE,View,76
3646,66,18,14.08.2024,PRODUCTPAGE,Click,247
3155,66,18,12.03.2025,HOMEPAGE,View,121
3109,66,18,22.08.2025,PRODUCTPAGE,View,208
1585,66,18,23.11.2025,HOMEPAGE,Click,59
3613,66,18,06.12.2025,HOMEPAGE,Click,41
2145,66,19,01.06.2025,PRODUCTPAGE,View,207
2377,66,20,28.06.2023,CHECKOUT,Purchase,21
2613,66,20,05.04.2024,CHECKOUT,Drop-off,187.75
1161,66,20,26.06.2024,PRODUCTPAGE,View,267
601,67,1,01.01.2024,PRODUCTPAGE,View,15
933,67,1,02.12.2024,PRODUCTPAGE,Click,237
3486,67,2,07.01.2025,PRODUCTPAGE,View,108
17,67,2,11.12.2025,HOMEPAGE,View,185
3678,67,3,01.05.2023,PRODUCTPAGE,Click,96
1406,67,3,10.12.2024,HOMEPAGE,View,60
2683,67,3,28.12.2024,HOMEPAGE,Click,290
780,67,4,03.01.2024,PRODUCTPAGE,Click,131
1762,67,4,28.05.2024,HOMEPAGE,Click,259
2333,67,6,22.10.2024,PRODUCTPAGE,View,193
2211,67,7,06.04.2025,HOMEPAGE,View,34
1124,67,7,06.09.2025,CHECKOUT,Purchase,83
676,67,8,15.01.2023,PRODUCTPAGE,View,91
268,67,8,02.02.2025,HOMEPAGE,View,285
2295,67,9,04.07.2025,HOMEPAGE,View,239
3903,67,10,17.09.2023,HOMEPAGE,Click,215
1916,67,10,04.01.2024,PRODUCTPAGE,Click,85
1530,67,10,05.02.2024,HOMEPAGE,View,119
644,67,10,05.05.2024,HOMEPAGE,Click,95
2170,67,10,08.09.2024,CHECKOUT,Drop-off,NULL
771,67,10,11.12.2024,PRODUCTPAGE,Drop-off,154.666666666667
32,67,11,04.09.2023,CHECKOUT,Drop-off,126.5
512,67,11,04.11.2025,HOMEPAGE,Click,229
1050,67,12,22.06.2023,PRODUCTPAGE,View,72
3084,67,12,05.02.2024,HOMEPAGE,View,69
1079,67,12,10.02.2024,HOMEPAGE,View,280
282,67,12,10.07.2024,HOMEPAGE,View,256
1849,67,12,04.09.2024,HOMEPAGE,View,76
3782,67,12,24.02.2025,HOMEPAGE,Click,91
3408,67,12,10.06.2025,HOMEPAGE,Click,279
374,67,13,29.08.2023,PRODUCTPAGE,Click,114
666,67,13,24.03.2025,HOMEPAGE,View,172
3618,67,14,03.01.2023,PRODUCTPAGE,View,246
1489,67,14,24.03.2023,PRODUCTPAGE,View,36
3565,67,14,15.08.2023,HOMEPAGE,Click,129
3024,67,14,24.11.2023,HOMEPAGE,Click,242
3771,67,14,27.10.2024,PRODUCTPAGE,View,129
2110,67,14,03.06.2025,PRODUCTPAGE,View,240
1771,67,15,14.01.2023,HOMEPAGE,View,209
3640,67,15,03.06.2024,PRODUCTPAGE,View,20
1875,67,18,12.08.2023,HOMEPAGE,View,220
1884,67,18,03.12.2024,HOMEPAGE,View,224
125,67,19,07.06.2025,CHECKOUT,Drop-off,185.333333333333
3304,67,19,26.11.2025,HOMEPAGE,Click,24
3931,67,20,26.06.2023,HOMEPAGE,View,205
598,68,1,26.09.2025,HOMEPAGE,View,135
1338,68,2,16.01.2023,HOMEPAGE,View,161
1959,68,2,12.07.2023,PRODUCTPAGE,Click,106
105,68,2,19.11.2023,HOMEPAGE,View,80
3780,68,2,12.01.2024,CHECKOUT,Purchase,157
1207,68,2,03.04.2024,PRODUCTPAGE,Click,299
2718,68,2,29.07.2025,PRODUCTPAGE,View,153
686,68,4,29.07.2024,HOMEPAGE,View,90
3922,68,5,13.11.2023,PRODUCTPAGE,Click,165
586,68,5,06.08.2024,HOMEPAGE,View,214
1981,68,6,06.10.2023,HOMEPAGE,Click,80
2493,68,6,06.01.2025,PRODUCTPAGE,View,291
332,68,6,26.02.2025,HOMEPAGE,View,111
2723,68,6,30.07.2025,PRODUCTPAGE,View,140
878,68,7,14.06.2023,PRODUCTPAGE,View,67
1164,68,7,24.11.2023,PRODUCTPAGE,Click,300
2315,68,7,08.08.2024,PRODUCTPAGE,View,70
3854,68,7,16.08.2025,PRODUCTPAGE,View,205
900,68,9,01.05.2023,HOMEPAGE,View,119
923,68,9,03.06.2023,HOMEPAGE,Click,288
721,68,9,14.02.2024,PRODUCTPAGE,View,163
2734,68,9,27.03.2024,PRODUCTPAGE,View,71
3792,68,9,16.06.2024,HOMEPAGE,View,28
3207,68,9,30.04.2025,PRODUCTPAGE,View,60
1546,68,10,12.08.2023,PRODUCTPAGE,Drop-off,130.75
2947,68,10,02.11.2023,HOMEPAGE,View,43
1039,68,10,09.09.2024,CHECKOUT,Drop-off,120.333333333333
1538,68,10,19.02.2025,HOMEPAGE,View,110
1605,68,10,27.05.2025,PRODUCTPAGE,View,15
593,68,11,20.01.2024,CHECKOUT,Purchase,201
2082,68,11,06.03.2024,HOMEPAGE,Click,42
346,68,11,12.06.2024,HOMEPAGE,Click,284
1237,68,11,04.04.2025,PRODUCTPAGE,View,139
761,68,11,06.08.2025,CHECKOUT,Drop-off,159.5
661,68,12,26.04.2025,PRODUCTPAGE,View,149
132,68,14,17.06.2023,PRODUCTPAGE,View,56
1935,68,14,05.04.2024,PRODUCTPAGE,Click,209
3790,68,14,18.10.2025,PRODUCTPAGE,View,15
1946,68,15,10.08.2024,PRODUCTPAGE,View,285
732,68,16,12.03.2023,PRODUCTPAGE,View,213
450,68,16,02.11.2023,PRODUCTPAGE,View,20
2005,68,16,08.04.2024,CHECKOUT,Drop-off,NULL
2702,68,17,13.08.2024,PRODUCTPAGE,View,91
3700,68,18,16.09.2023,HOMEPAGE,Click,161
3283,68,18,04.05.2024,PRODUCTPAGE,View,56
3022,68,18,31.01.2025,HOMEPAGE,View,120
2936,68,18,23.06.2025,PRODUCTPAGE,Drop-off,NULL
1440,68,18,15.11.2025,PRODUCTPAGE,View,45
3740,68,19,18.01.2023,CHECKOUT,Purchase,295
1702,68,19,30.07.2023,HOMEPAGE,View,68
3575,68,20,29.08.2023,CHECKOUT,Purchase,277
845,68,20,05.08.2025,HOMEPAGE,Click,236
1519,68,20,22.09.2025,CHECKOUT,Drop-off,202
646,68,20,04.11.2025,HOMEPAGE,View,62
804,69,1,02.10.2024,PRODUCTPAGE,View,226
1947,69,1,22.02.2025,PRODUCTPAGE,View,229
1517,69,1,17.05.2025,HOMEPAGE,View,75
3686,69,1,01.11.2025,PRODUCTPAGE,View,90
2420,69,1,08.12.2025,PRODUCTPAGE,View,166
2282,69,2,05.01.2023,HOMEPAGE,View,55
3615,69,2,20.11.2025,PRODUCTPAGE,View,166
1127,69,3,25.12.2024,HOMEPAGE,Click,277
3302,69,4,30.11.2023,CHECKOUT,Drop-off,NULL
2659,69,4,01.12.2023,CHECKOUT,Drop-off,241
707,69,4,29.02.2024,HOMEPAGE,Click,199
1262,69,4,10.10.2024,CHECKOUT,Drop-off,141
1122,69,4,03.10.2025,HOMEPAGE,Click,54
2941,69,5,21.05.2024,HOMEPAGE,Click,230
2632,69,5,29.04.2025,PRODUCTPAGE,Click,96
791,69,5,14.06.2025,HOMEPAGE,View,111
574,69,6,05.10.2023,HOMEPAGE,View,56
1459,69,6,15.11.2024,CHECKOUT,Drop-off,150.5
2795,69,7,10.08.2023,CHECKOUT,Drop-off,174
2903,69,7,27.11.2023,PRODUCTPAGE,View,149
2796,69,7,25.05.2025,CHECKOUT,Drop-off,155
2366,69,7,03.10.2025,HOMEPAGE,View,116
2953,69,8,14.11.2023,CHECKOUT,Drop-off,199.666666666667
1000,69,8,22.11.2023,HOMEPAGE,Click,272
617,69,8,21.08.2024,PRODUCTPAGE,View,228
961,69,8,19.11.2024,PRODUCTPAGE,View,278
1327,69,8,30.12.2024,HOMEPAGE,View,145
2440,69,8,09.05.2025,HOMEPAGE,View,107
3466,69,10,23.04.2025,HOMEPAGE,Click,295
2840,69,10,24.05.2025,HOMEPAGE,Click,219
2406,69,11,22.01.2024,PRODUCTPAGE,View,172
3495,69,11,21.02.2024,HOMEPAGE,Click,67
3200,69,11,23.07.2024,HOMEPAGE,View,123
3546,69,11,11.10.2024,PRODUCTPAGE,Click,197
1632,69,11,05.07.2025,PRODUCTPAGE,View,45
2599,69,11,25.11.2025,CHECKOUT,Drop-off,135.5
1141,69,12,31.05.2024,HOMEPAGE,View,14
853,69,12,02.11.2024,PRODUCTPAGE,View,91
3094,69,12,22.11.2024,PRODUCTPAGE,View,101
1763,69,14,11.02.2023,CHECKOUT,Purchase,126
2579,69,14,12.12.2023,PRODUCTPAGE,Click,224
280,69,15,17.09.2023,HOMEPAGE,Click,223
2456,69,15,21.03.2025,HOMEPAGE,View,217
3749,69,16,06.06.2024,HOMEPAGE,View,163
597,69,16,24.03.2025,PRODUCTPAGE,Click,280
1563,69,16,20.09.2025,PRODUCTPAGE,View,258
1183,69,18,23.07.2023,PRODUCTPAGE,View,200
915,69,18,16.07.2025,PRODUCTPAGE,View,276
3241,69,20,11.03.2023,HOMEPAGE,View,296
3233,69,20,19.12.2023,HOMEPAGE,View,277
245,69,20,06.04.2024,PRODUCTPAGE,Click,283
492,69,20,16.05.2025,PRODUCTPAGE,View,186
61,69,20,12.07.2025,HOMEPAGE,Click,14
541,70,1,12.11.2023,CHECKOUT,Purchase,194
1707,70,1,19.12.2023,HOMEPAGE,View,137
2231,70,2,12.03.2023,HOMEPAGE,View,20
2700,70,2,27.04.2023,PRODUCTPAGE,View,199
2402,70,2,08.07.2023,PRODUCTPAGE,Click,222
2630,70,2,10.09.2024,HOMEPAGE,View,193
3701,70,3,22.02.2023,PRODUCTPAGE,Click,205
3399,70,3,03.07.2023,CHECKOUT,Drop-off,143.857142857143
3779,70,3,11.11.2023,PRODUCTPAGE,Click,108
765,70,3,28.05.2024,PRODUCTPAGE,View,87
2528,70,3,29.07.2024,PRODUCTPAGE,View,25
1468,70,4,29.04.2024,PRODUCTPAGE,Drop-off,202.2
2036,70,4,12.08.2024,HOMEPAGE,Click,28
1686,70,5,14.01.2023,CHECKOUT,Purchase,33
2354,70,5,14.01.2023,HOMEPAGE,Click,276
3345,70,5,25.05.2025,CHECKOUT,Drop-off,155
3531,70,5,04.08.2025,CHECKOUT,Drop-off,203
2665,70,6,05.04.2024,PRODUCTPAGE,Click,300
1006,70,6,05.08.2024,PRODUCTPAGE,View,163
2463,70,8,03.07.2023,PRODUCTPAGE,View,282
2022,70,8,13.11.2023,PRODUCTPAGE,View,77
3394,70,8,24.07.2025,PRODUCTPAGE,View,161
198,70,8,23.12.2025,HOMEPAGE,View,275
3227,70,9,10.11.2023,PRODUCTPAGE,View,144
1642,70,10,13.04.2023,HOMEPAGE,View,276
2868,70,10,03.07.2023,PRODUCTPAGE,View,81
3890,70,11,05.05.2024,PRODUCTPAGE,View,240
1579,70,11,30.11.2025,PRODUCTPAGE,Click,230
2105,70,12,04.08.2025,HOMEPAGE,View,295
2155,70,14,24.04.2023,PRODUCTPAGE,View,126
3211,70,14,11.05.2025,CHECKOUT,Drop-off,172
1096,70,15,04.04.2023,HOMEPAGE,Click,225
2297,70,15,18.12.2023,HOMEPAGE,View,203
3149,70,15,21.06.2025,CHECKOUT,Purchase,258
3648,70,15,18.09.2025,HOMEPAGE,View,63
18,70,15,13.10.2025,HOMEPAGE,View,191
1026,70,16,14.02.2023,PRODUCTPAGE,View,109
2811,70,16,21.05.2025,PRODUCTPAGE,Click,110
2808,70,17,05.10.2023,CHECKOUT,Drop-off,94.6
2769,70,17,21.10.2023,PRODUCTPAGE,Click,56
840,70,17,10.04.2025,PRODUCTPAGE,View,231
659,70,17,20.05.2025,CHECKOUT,Drop-off,13
3893,70,17,16.09.2025,PRODUCTPAGE,View,217
3724,70,18,19.05.2024,HOMEPAGE,View,70
1608,70,18,08.02.2025,PRODUCTPAGE,Click,233
2118,70,19,27.01.2024,HOMEPAGE,View,176
3504,70,19,23.08.2024,HOMEPAGE,View,115
768,70,19,20.12.2025,CHECKOUT,Drop-off,199.8
3124,70,20,23.02.2023,HOMEPAGE,View,189
1080,70,20,01.03.2023,PRODUCTPAGE,View,216
2872,71,1,13.07.2024,HOMEPAGE,View,263
337,71,1,19.11.2024,HOMEPAGE,Click,94
306,71,2,14.07.2023,HOMEPAGE,Click,179
1038,71,2,05.11.2025,PRODUCTPAGE,View,208
2435,71,3,25.02.2025,PRODUCTPAGE,Click,101
2886,71,4,13.03.2025,CHECKOUT,Purchase,165
3385,71,6,06.05.2024,HOMEPAGE,View,286
1484,71,6,05.03.2025,HOMEPAGE,View,144
215,71,7,08.06.2024,CHECKOUT,Drop-off,140.5
3360,71,8,05.03.2024,CHECKOUT,Drop-off,120.333333333333
2006,71,8,22.04.2025,HOMEPAGE,Click,158
253,71,11,07.01.2023,HOMEPAGE,Click,279
371,71,11,28.09.2023,PRODUCTPAGE,View,227
3489,71,11,08.10.2023,HOMEPAGE,View,26
3133,71,11,18.12.2025,HOMEPAGE,Click,265
410,71,12,13.09.2023,HOMEPAGE,View,38
3139,71,13,27.08.2023,CHECKOUT,Drop-off,218
3511,71,13,16.03.2024,HOMEPAGE,Click,99
1130,71,13,18.03.2025,HOMEPAGE,Click,231
2888,71,14,10.03.2024,CHECKOUT,Drop-off,138
3160,71,15,27.04.2024,HOMEPAGE,View,56
2987,71,15,23.06.2024,HOMEPAGE,Click,182
3358,71,15,11.09.2025,PRODUCTPAGE,View,282
1048,71,16,09.06.2023,CHECKOUT,Drop-off,219
3884,71,16,23.04.2024,HOMEPAGE,View,44
1622,71,16,02.08.2025,CHECKOUT,Drop-off,106.8
2849,71,18,11.05.2024,PRODUCTPAGE,View,198
2979,71,18,02.11.2024,PRODUCTPAGE,Click,30
3927,71,19,10.10.2023,HOMEPAGE,View,277
2426,71,19,11.05.2024,PRODUCTPAGE,View,192
2361,71,20,20.03.2023,HOMEPAGE,View,158
752,71,20,29.06.2024,HOMEPAGE,View,178
1533,71,20,05.05.2025,HOMEPAGE,View,154
1623,72,1,15.11.2024,HOMEPAGE,View,120
2725,72,1,08.09.2025,HOMEPAGE,View,209
2663,72,2,15.03.2023,CHECKOUT,Drop-off,211.333333333333
3412,72,2,24.05.2023,HOMEPAGE,Click,226
3926,72,2,06.04.2024,PRODUCTPAGE,View,266
2057,72,2,06.10.2024,HOMEPAGE,Click,240
2037,72,2,10.02.2025,HOMEPAGE,View,180
1963,72,3,30.07.2023,PRODUCTPAGE,View,94
1146,72,3,12.09.2025,PRODUCTPAGE,View,141
2237,72,4,02.05.2023,HOMEPAGE,View,52
3753,72,4,05.06.2024,PRODUCTPAGE,View,30
792,72,4,29.12.2024,HOMEPAGE,View,294
2794,72,4,22.03.2025,PRODUCTPAGE,View,282
482,72,4,14.12.2025,PRODUCTPAGE,Click,126
3762,72,5,16.10.2025,CHECKOUT,Drop-off,145.25
663,72,6,16.06.2025,CHECKOUT,Drop-off,NULL
932,72,7,03.05.2025,HOMEPAGE,Click,98
622,72,8,19.07.2023,HOMEPAGE,View,169
1691,72,8,06.11.2025,CHECKOUT,Drop-off,245
2182,72,9,21.06.2023,HOMEPAGE,View,19
1720,72,9,09.11.2023,HOMEPAGE,Click,115
2397,72,9,08.11.2025,PRODUCTPAGE,Click,197
111,72,12,11.06.2023,HOMEPAGE,View,264
1873,72,12,21.01.2025,HOMEPAGE,View,124
2706,72,14,23.02.2023,CHECKOUT,Drop-off,232
2180,72,14,17.11.2023,HOMEPAGE,Click,106
488,72,16,21.08.2023,CHECKOUT,Drop-off,46
2943,72,16,06.10.2023,HOMEPAGE,View,264
2714,72,18,24.02.2023,HOMEPAGE,Click,221
3809,72,19,21.11.2023,PRODUCTPAGE,Drop-off,100.25
1675,72,19,03.10.2024,HOMEPAGE,View,64
1709,72,19,10.02.2025,CHECKOUT,Purchase,207
226,72,20,03.06.2023,HOMEPAGE,Click,206
3522,72,20,14.06.2025,HOMEPAGE,Click,138
2002,73,1,24.11.2025,CHECKOUT,Drop-off,278
3875,73,3,11.02.2023,HOMEPAGE,Click,74
432,73,3,22.08.2023,PRODUCTPAGE,Click,27
738,73,3,16.11.2025,PRODUCTPAGE,View,274
3651,73,4,03.08.2024,HOMEPAGE,View,249
928,73,4,19.01.2025,PRODUCTPAGE,Click,17
824,73,4,03.04.2025,PRODUCTPAGE,View,130
2293,73,5,27.06.2024,CHECKOUT,Drop-off,49
3664,73,5,02.01.2025,PRODUCTPAGE,Click,68
2264,73,5,13.04.2025,HOMEPAGE,View,249
662,73,6,26.04.2023,PRODUCTPAGE,View,195
3440,73,7,22.01.2023,HOMEPAGE,View,34
2171,73,7,03.05.2023,CHECKOUT,Drop-off,164.285714285714
2008,73,7,07.11.2024,PRODUCTPAGE,View,238
3390,73,8,29.09.2025,PRODUCTPAGE,View,295
2151,73,9,18.02.2024,HOMEPAGE,View,152
2133,73,9,24.05.2024,HOMEPAGE,Click,208
3201,73,10,23.07.2024,HOMEPAGE,View,116
438,73,10,10.11.2024,HOMEPAGE,Click,45
395,73,10,19.08.2025,HOMEPAGE,View,59
734,73,12,28.01.2023,HOMEPAGE,View,175
1442,73,12,15.07.2023,CHECKOUT,Drop-off,93
3220,73,12,02.03.2025,HOMEPAGE,Click,69
2865,73,12,02.04.2025,HOMEPAGE,View,38
3072,73,13,18.01.2023,CHECKOUT,Drop-off,264.5
1504,73,13,08.01.2024,PRODUCTPAGE,Click,235
3647,73,13,31.03.2025,PRODUCTPAGE,Click,112
1883,73,13,29.12.2025,HOMEPAGE,View,292
1142,73,14,29.05.2023,HOMEPAGE,View,96
583,73,15,24.10.2023,HOMEPAGE,View,96
3064,73,15,05.10.2024,CHECKOUT,Drop-off,123.5
2259,73,15,24.12.2025,PRODUCTPAGE,View,133
1069,73,16,26.06.2024,CHECKOUT,Purchase,56
735,73,17,17.08.2024,HOMEPAGE,View,254
310,73,18,04.11.2023,PRODUCTPAGE,Click,216
2807,73,19,10.05.2023,PRODUCTPAGE,View,215
587,73,20,19.01.2025,HOMEPAGE,Click,210
1679,74,1,04.07.2023,PRODUCTPAGE,View,288
2254,74,1,28.08.2025,HOMEPAGE,Click,151
1388,74,2,10.02.2023,PRODUCTPAGE,View,233
1798,74,2,18.08.2024,HOMEPAGE,View,133
1480,74,2,08.05.2025,HOMEPAGE,View,50
2230,74,3,11.01.2023,CHECKOUT,Purchase,219
606,74,3,26.04.2023,PRODUCTPAGE,View,108
608,74,3,10.12.2024,PRODUCTPAGE,View,201
3264,74,4,24.10.2023,CHECKOUT,Purchase,79
3657,74,4,08.12.2023,CHECKOUT,Drop-off,246
297,74,4,04.03.2024,HOMEPAGE,Click,163
655,74,5,11.02.2024,PRODUCTPAGE,Click,194
2942,74,7,19.03.2023,CHECKOUT,Purchase,296
390,74,7,16.07.2023,CHECKOUT,Drop-off,164.4
3288,74,7,07.07.2024,PRODUCTPAGE,Click,201
1299,74,9,04.06.2023,HOMEPAGE,Click,240
2395,74,9,11.10.2023,PRODUCTPAGE,Click,245
2898,74,9,09.12.2023,HOMEPAGE,Click,212
3157,74,10,16.10.2025,CHECKOUT,Drop-off,145.25
336,74,11,08.03.2025,HOMEPAGE,Click,237
3310,74,12,31.08.2023,HOMEPAGE,Click,60
1855,74,12,04.11.2024,HOMEPAGE,View,42
3904,74,13,18.03.2023,PRODUCTPAGE,Click,27
442,74,13,25.10.2023,HOMEPAGE,View,164
1808,74,13,24.01.2024,PRODUCTPAGE,View,277
391,74,13,20.04.2025,CHECKOUT,Drop-off,184
3054,74,14,25.10.2023,HOMEPAGE,View,159
2736,74,14,17.12.2023,PRODUCTPAGE,View,26
3215,74,14,16.10.2025,PRODUCTPAGE,View,21
1555,74,15,10.10.2023,HOMEPAGE,View,131
1453,74,15,28.05.2024,HOMEPAGE,View,182
3722,74,15,22.02.2025,CHECKOUT,Purchase,132
1865,74,15,24.08.2025,PRODUCTPAGE,Click,190
3558,74,16,30.08.2024,PRODUCTPAGE,View,298
1996,74,17,03.02.2023,CHECKOUT,Drop-off,128.2
411,74,19,08.02.2023,HOMEPAGE,Click,231
305,74,20,04.09.2025,PRODUCTPAGE,View,41
3685,74,20,26.12.2025,CHECKOUT,Purchase,71
1842,75,1,06.12.2024,PRODUCTPAGE,View,127
1791,75,2,23.04.2025,PRODUCTPAGE,View,148
2837,75,3,13.06.2023,PRODUCTPAGE,View,195
775,75,4,10.07.2023,PRODUCTPAGE,View,224
612,75,4,26.05.2025,PRODUCTPAGE,View,106
698,75,5,19.01.2025,PRODUCTPAGE,View,287
3543,75,6,30.05.2024,CHECKOUT,Drop-off,166.333333333333
1793,75,6,29.10.2025,PRODUCTPAGE,View,52
584,75,7,19.03.2023,HOMEPAGE,View,167
2311,75,8,11.09.2023,CHECKOUT,Purchase,34
3311,75,8,19.06.2024,HOMEPAGE,View,134
2552,75,8,15.11.2025,HOMEPAGE,Click,197
626,75,10,16.09.2023,CHECKOUT,Drop-off,180.666666666667
79,75,10,13.11.2023,HOMEPAGE,View,244
2195,75,10,24.01.2025,PRODUCTPAGE,View,258
2692,75,10,26.02.2025,PRODUCTPAGE,Click,65
201,75,10,25.04.2025,CHECKOUT,Drop-off,90.5
1033,75,11,14.08.2024,PRODUCTPAGE,Click,234
314,75,11,29.12.2024,HOMEPAGE,View,297
1942,75,12,27.04.2023,HOMEPAGE,Click,225
25,75,12,23.11.2023,PRODUCTPAGE,View,239
3335,75,12,03.05.2024,HOMEPAGE,Click,107
2414,75,12,03.09.2024,HOMEPAGE,Click,159
1352,75,13,29.01.2023,PRODUCTPAGE,View,55
2897,75,13,14.02.2023,HOMEPAGE,View,242
1647,75,13,13.03.2024,CHECKOUT,Drop-off,81.5
2915,75,15,24.01.2023,CHECKOUT,Drop-off,NULL
2993,75,16,22.01.2023,PRODUCTPAGE,View,186
3535,75,16,24.11.2023,HOMEPAGE,Click,150
70,75,17,07.07.2023,HOMEPAGE,View,297
1586,75,17,16.11.2025,HOMEPAGE,Click,58
2041,75,18,08.09.2025,PRODUCTPAGE,Click,34
3668,75,19,14.02.2024,HOMEPAGE,View,18
1638,75,20,11.04.2024,CHECKOUT,Drop-off,172.25
1624,75,20,12.11.2025,CHECKOUT,Drop-off,184.4
1640,76,1,01.11.2023,PRODUCTPAGE,View,194
645,76,2,19.06.2023,CHECKOUT,Purchase,108
473,76,2,21.03.2025,PRODUCTPAGE,Click,168
1955,76,2,12.10.2025,HOMEPAGE,View,262
242,76,3,31.01.2023,HOMEPAGE,View,23
2651,76,3,19.07.2023,PRODUCTPAGE,Click,191
774,76,3,23.09.2024,CHECKOUT,Drop-off,NULL
1683,76,4,04.10.2024,HOMEPAGE,Click,195
885,76,4,04.08.2025,CHECKOUT,Drop-off,203
976,76,5,05.07.2023,HOMEPAGE,View,187
2980,76,5,09.03.2024,HOMEPAGE,Click,191
579,76,6,18.02.2024,HOMEPAGE,View,55
2658,76,6,19.11.2024,HOMEPAGE,View,87
783,76,6,08.02.2025,HOMEPAGE,View,22
983,76,7,21.08.2024,PRODUCTPAGE,Click,154
1576,76,7,05.12.2024,CHECKOUT,Purchase,23
3429,76,7,21.12.2025,CHECKOUT,Drop-off,85
530,76,8,06.03.2023,HOMEPAGE,View,159
1498,76,8,20.06.2024,PRODUCTPAGE,View,201
3760,76,8,11.01.2025,PRODUCTPAGE,View,164
2697,76,9,21.04.2025,HOMEPAGE,Click,191
1905,76,10,06.07.2024,PRODUCTPAGE,View,171
1684,76,10,22.09.2024,PRODUCTPAGE,Click,258
3421,76,11,12.05.2023,CHECKOUT,Drop-off,173.666666666667
1531,76,12,29.08.2025,PRODUCTPAGE,View,144
2480,76,13,20.12.2023,CHECKOUT,Purchase,139
2803,76,13,24.04.2024,PRODUCTPAGE,View,136
2557,76,13,14.06.2024,HOMEPAGE,View,136
3888,76,14,27.11.2023,CHECKOUT,Drop-off,173.833333333333
3772,76,14,24.03.2024,HOMEPAGE,Click,226
2602,76,14,22.09.2025,PRODUCTPAGE,View,294
3169,76,15,06.04.2025,HOMEPAGE,Click,237
2385,76,15,20.09.2025,CHECKOUT,Purchase,254
372,76,16,15.01.2023,HOMEPAGE,View,231
470,76,16,23.01.2024,HOMEPAGE,Click,28
347,76,16,23.06.2024,PRODUCTPAGE,Click,117
2722,76,17,28.08.2024,HOMEPAGE,View,222
2640,76,17,03.04.2025,CHECKOUT,Drop-off,175
444,76,18,27.01.2025,HOMEPAGE,Click,220
107,76,19,15.03.2023,PRODUCTPAGE,View,215
1274,76,19,30.01.2025,HOMEPAGE,View,130
2432,76,20,29.03.2024,HOMEPAGE,Click,160
1718,76,20,25.11.2024,PRODUCTPAGE,View,207
496,76,20,08.12.2024,HOMEPAGE,Click,66
2940,77,1,06.08.2023,HOMEPAGE,Click,201
344,77,1,05.04.2025,HOMEPAGE,View,14
1185,77,2,04.02.2023,HOMEPAGE,Click,193
136,77,2,29.05.2024,HOMEPAGE,View,129
3715,77,2,06.11.2024,PRODUCTPAGE,View,10
546,77,2,21.03.2025,HOMEPAGE,View,257
2747,77,2,07.09.2025,PRODUCTPAGE,View,197
2033,77,2,19.09.2025,HOMEPAGE,View,273
1084,77,3,02.07.2023,PRODUCTPAGE,Click,250
3366,77,3,11.03.2025,HOMEPAGE,View,147
1677,77,3,28.06.2025,PRODUCTPAGE,View,48
3123,77,4,10.03.2025,HOMEPAGE,View,104
3353,77,5,18.07.2024,HOMEPAGE,View,283
856,77,5,09.12.2024,HOMEPAGE,View,75
1188,77,6,11.11.2024,HOMEPAGE,View,156
24,77,6,25.06.2025,CHECKOUT,Drop-off,185.4
1788,77,7,08.03.2023,HOMEPAGE,Click,263
1650,77,7,18.04.2023,HOMEPAGE,Click,111
3446,77,7,11.09.2024,CHECKOUT,Drop-off,249
1024,77,8,29.03.2024,HOMEPAGE,View,55
2986,77,8,27.10.2024,PRODUCTPAGE,View,284
3589,77,8,23.02.2025,PRODUCTPAGE,View,172
2258,77,9,01.08.2023,HOMEPAGE,View,221
3449,77,9,18.11.2023,CHECKOUT,Drop-off,109
324,77,9,06.03.2025,PRODUCTPAGE,View,275
1775,77,10,30.12.2023,PRODUCTPAGE,Click,11
1449,77,11,02.07.2025,PRODUCTPAGE,View,178
2778,77,12,04.12.2023,PRODUCTPAGE,View,35
3061,77,13,19.08.2023,HOMEPAGE,View,211
1951,77,13,06.06.2024,PRODUCTPAGE,View,22
3560,77,13,19.11.2025,PRODUCTPAGE,View,278
2378,77,14,22.08.2024,CHECKOUT,Drop-off,113
550,77,14,14.06.2025,CHECKOUT,Drop-off,124.5
1067,77,15,05.01.2025,PRODUCTPAGE,View,122
2434,77,16,31.05.2023,HOMEPAGE,Click,152
1347,77,16,27.09.2023,HOMEPAGE,View,109
3845,77,16,12.06.2025,PRODUCTPAGE,Click,86
2956,77,18,11.11.2025,HOMEPAGE,View,263
491,77,19,14.05.2023,CHECKOUT,Drop-off,211
